
============================================================
[2026-01-19T14:50:23.231700] Starting download for task 88
Command: /usr/bin/python3 main.py -c https://samsungu.udemy.com/course/khoa-hoc-ngu-phap-tieng-nhat-minna-no-nihongo-n5/ -b BXkdOY7L4dK19hrNj1GnplHFHoMbkXpiLlSn9dcU -o Staging_Download/Task_88 -q 720 --download-captions --download-assets --download-quizzes --concurrent-downloads 10 --continue-lecture-numbers
============================================================

============================================================
[LOGGING MODULE] Starting download process
============================================================
[02:50:24] [udemy-downloader] [pre_run:394] INFO: Output directory set to /root/project/server/udemy_dl/Staging_Download/Task_88
[02:50:24] [udemy-downloader] [pre_run:404] WARNING: > Keyfile not found! You won't be able to decrypt any encrypted videos!
[02:50:24] [udemy-downloader] [visit:1203] INFO: Visit request successful
[02:50:24] [udemy-downloader] [main:2044] INFO: > Fetching course information, this may take a minute...
[02:50:25] [udemy-downloader] [_handle_pagination:914] INFO: > Downloading data page 2/2
[02:50:26] [udemy-downloader] [main:2047] INFO: > Course information retrieved!
[02:53:52] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:53:52] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:53:53] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:53:53] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:53:58] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 32 of 149
[02:53:58] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:53:58] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:54:01] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:54:01] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:54:06] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 33 of 149
[02:54:06] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:54:06] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:54:08] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:54:08] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:54:11] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 34 of 149
[02:54:11] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:54:11] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:54:14] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:54:14] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:54:18] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 35 of 149
[02:54:18] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:54:18] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:54:20] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:54:20] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:54:20] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 9 of 23 =======
[02:54:26] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 36 of 149
[02:54:26] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:54:26] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:54:28] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:54:28] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:54:34] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 37 of 149
[02:54:34] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:54:34] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:54:35] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:54:35] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:54:39] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 38 of 149
[02:54:39] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:54:39] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:54:42] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:54:42] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:54:50] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 39 of 149
[02:54:50] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:54:50] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:54:52] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:54:52] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:54:57] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 40 of 149
[02:54:57] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:54:57] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:54:58] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:54:58] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:55:03] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 41 of 149
[02:55:03] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:55:03] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:55:06] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:55:06] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:55:11] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 42 of 149
[02:55:11] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:55:11] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:55:12] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:55:12] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:55:12] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 10 of 23 =======
[02:55:17] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 43 of 149
[02:55:17] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:55:17] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:55:18] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:55:18] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:55:23] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 44 of 149
[02:55:23] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:55:23] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:55:25] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:55:25] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:55:30] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 45 of 149
[02:55:30] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:55:30] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:55:32] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:55:32] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:55:37] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 46 of 149
[02:55:37] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:55:37] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:55:38] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:55:38] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:55:42] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 47 of 149
[02:55:42] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:55:42] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:55:45] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:55:45] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:55:49] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 48 of 149
[02:55:49] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:55:49] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:55:50] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:55:50] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:55:50] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 11 of 23 =======
[02:55:54] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 49 of 149
[02:55:54] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:55:54] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:55:56] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:55:56] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:56:00] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 50 of 149
[02:56:00] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:56:00] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:56:01] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:56:01] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:56:06] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 51 of 149
[02:56:06] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:56:06] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:56:08] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:56:08] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:56:13] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 52 of 149
[02:56:13] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:56:13] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:56:15] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:56:15] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:56:20] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 53 of 149
[02:56:20] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:56:20] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:56:21] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:56:21] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:56:21] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 12 of 23 =======
[02:56:26] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 54 of 149
[02:56:26] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:56:26] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:56:28] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:56:28] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:56:32] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 55 of 149
[02:56:32] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:56:32] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:56:33] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:56:33] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:56:38] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 56 of 149
[02:56:38] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:56:38] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:56:40] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:56:40] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:56:44] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 57 of 149
[02:56:44] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:56:44] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:56:45] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:56:45] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:56:50] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 58 of 149
[02:56:50] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:56:50] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:56:52] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:56:52] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:56:55] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 59 of 149
[02:56:55] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:56:55] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:56:57] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:56:57] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:57:02] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 60 of 149
[02:57:02] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:57:02] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:57:04] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:57:04] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:57:04] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 13 of 23 =======
[02:57:09] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 61 of 149
[02:57:09] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:57:09] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:57:11] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:57:11] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:57:16] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 62 of 149
[02:57:16] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:57:16] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:57:19] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:57:19] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:57:24] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 63 of 149
[02:57:24] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:57:24] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:57:28] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:57:28] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:57:31] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 64 of 149
[02:57:31] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:57:31] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:57:34] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:57:34] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:57:40] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 65 of 149
[02:57:40] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:57:40] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:57:42] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:57:42] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:57:47] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 66 of 149
[02:57:47] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:57:47] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:57:48] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:57:48] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:57:53] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 67 of 149
[02:57:53] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:57:53] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:57:55] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:57:55] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:00] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 68 of 149
[02:58:00] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:00] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:02] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:02] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:02] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 14 of 23 =======
[02:58:07] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 69 of 149
[02:58:07] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:07] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:10] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:10] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:14] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 70 of 149
[02:58:14] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:14] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:15] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:15] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:19] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 71 of 149
[02:58:19] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:19] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:22] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:22] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:26] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 72 of 149
[02:58:26] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:26] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:28] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:28] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:33] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 73 of 149
[02:58:33] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:33] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:35] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:35] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:38] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 74 of 149
[02:58:38] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:38] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:40] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:40] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:43] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 75 of 149
[02:58:43] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:43] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:44] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:44] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:44] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 15 of 23 =======
[02:58:49] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 76 of 149
[02:58:49] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:49] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:51] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:51] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:55] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 77 of 149
[02:58:55] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:55] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:57] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:57] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:59:02] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 78 of 149
[02:59:02] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:59:02] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:05] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:05] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:59:10] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 79 of 149
[02:59:10] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:59:10] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:11] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:11] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:59:16] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 80 of 149
[02:59:16] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:59:16] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:18] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:18] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:59:22] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 81 of 149
[02:59:22] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:59:22] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:23] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:23] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:59:23] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 16 of 23 =======
[02:59:28] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 82 of 149
[02:59:28] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:59:28] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:30] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:30] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:59:34] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 83 of 149
[02:59:34] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:59:34] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:36] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:36] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:59:40] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 84 of 149
[02:59:40] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:59:40] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:42] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:42] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:59:47] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 85 of 149
[02:59:47] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:59:47] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:49] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:49] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:59:54] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 86 of 149
[02:59:54] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:59:54] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:56] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:56] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:00:00] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 87 of 149
[03:00:00] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:00:00] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:00:01] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:00:01] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:00:05] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 88 of 149
