
============================================================
[2026-01-19T14:52:49.600365] Starting download for task 90
Command: /usr/bin/python3 main.py -c https://samsungu.udemy.com/course/hoc-chu-cai-tieng-nhat-cho-nguoi-moi/ -b BXkdOY7L4dK19hrNj1GnplHFHoMbkXpiLlSn9dcU -o Staging_Download/Task_90 -q 720 --download-captions --download-assets --download-quizzes --concurrent-downloads 10 --continue-lecture-numbers
============================================================

============================================================
[LOGGING MODULE] Starting download process
============================================================
[02:52:50] [udemy-downloader] [pre_run:394] INFO: Output directory set to /root/project/server/udemy_dl/Staging_Download/Task_90
[02:52:50] [udemy-downloader] [pre_run:404] WARNING: > Keyfile not found! You won't be able to decrypt any encrypted videos!
[02:52:50] [udemy-downloader] [visit:1203] INFO: Visit request successful
[02:52:50] [udemy-downloader] [main:2044] INFO: > Fetching course information, this may take a minute...
[02:52:52] [udemy-downloader] [_handle_pagination:914] INFO: > Downloading data page 2/2
[02:52:53] [udemy-downloader] [main:2047] INFO: > Course information retrieved!
[02:57:08] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:57:17] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 37 of 121
[02:57:17] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:57:17] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:57:19] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:57:19] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:57:19] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 8 of 23 =======
[02:57:23] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 38 of 121
[02:57:23] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:57:23] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:57:25] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:57:25] [udemy-downloader] [parse_new:1822] INFO:     > Processing 1 asset(s) for lecture...
[02:57:25] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 9 of 23 =======
[02:57:28] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 39 of 121
[02:57:28] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:57:28] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:57:29] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:57:29] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:57:29] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 10 of 23 =======
[02:57:34] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 40 of 121
[02:57:34] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:57:34] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:57:36] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:57:36] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:57:40] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 41 of 121
[02:57:40] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:57:40] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:57:41] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:57:41] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:57:45] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 42 of 121
[02:57:45] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:57:45] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:57:47] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:57:47] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:57:52] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 43 of 121
[02:57:52] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:57:52] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:57:55] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:57:55] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:57:59] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 44 of 121
[02:57:59] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:57:59] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:00] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:00] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:00] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 11 of 23 =======
[02:58:05] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 45 of 121
[02:58:05] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:05] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:07] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:07] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:11] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 46 of 121
[02:58:11] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:11] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:13] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:13] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:17] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 47 of 121
[02:58:17] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:17] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:19] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:19] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:24] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 48 of 121
[02:58:24] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:24] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:26] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:26] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:29] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 49 of 121
[02:58:29] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:29] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:31] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:31] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:35] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 50 of 121
[02:58:35] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:35] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:36] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:36] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:36] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 12 of 23 =======
[02:58:40] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 51 of 121
[02:58:40] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:40] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:42] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:42] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:46] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 52 of 121
[02:58:46] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:46] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:48] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:48] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:51] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 53 of 121
[02:58:51] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:51] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:58:54] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:58:54] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:58:59] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 54 of 121
[02:58:59] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:58:59] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:01] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:01] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:59:01] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 13 of 23 =======
[02:59:06] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 55 of 121
[02:59:06] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:59:06] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:08] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:08] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:59:13] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 56 of 121
[02:59:13] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:59:13] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:15] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:15] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:59:19] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 57 of 121
[02:59:19] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:59:19] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:22] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:22] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:59:27] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 58 of 121
[02:59:27] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:59:27] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:29] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:29] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:59:34] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 59 of 121
[02:59:34] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:59:34] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:35] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:35] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:59:40] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 60 of 121
[02:59:40] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:59:40] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:43] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:43] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:59:43] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 14 of 23 =======
[02:59:48] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 61 of 121
[02:59:48] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:59:48] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:50] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:50] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[02:59:54] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 62 of 121
[02:59:54] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[02:59:54] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[02:59:56] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[02:59:56] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:00:01] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 63 of 121
[03:00:01] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:00:01] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:00:02] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:00:02] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:00:06] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 64 of 121
[03:00:06] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:00:06] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:00:09] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:00:09] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:00:13] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 65 of 121
[03:00:13] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:00:13] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:00:16] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:00:16] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:00:19] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 66 of 121
[03:00:19] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:00:19] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:00:22] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:00:22] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:00:22] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 15 of 23 =======
[03:00:27] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 67 of 121
[03:00:27] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:00:27] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:00:29] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:00:29] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:00:33] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 68 of 121
[03:00:33] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:00:33] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:00:35] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:00:35] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:00:38] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 69 of 121
[03:00:38] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:00:38] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:00:41] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:00:41] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:00:43] [udemy-downloader] [_extract_m3u8:784] ERROR: Udemy Says : '503 Server Error: Service Unavailable for url: https://samsungu.udemy.com/assets/62123577/files/2025-01-14_04-08-35-4d4cf4b76da06e1ee57746907bb0d083/2/hls/AVC_1024x576_250k_AAC-HE_64k/aa00b711b4ad1ddaff5eafe09b92b458113f.m3u8?provider=cloudfront&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJwYXRoIjoiMjAyNS0wMS0xNF8wNC0wOC0zNS00ZDRjZjRiNzZkYTA2ZTFlZTU3NzQ2OTA3YmIwZDA4My8yLyIsImV4cCI6MTc2ODgyNTM3OH0.MdTOdq_P4xYHSdeZoPd7tiEnEdwsL40nwAlLUee60Kw&v=1' while fetching hls streams..
[03:00:43] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 70 of 121
[03:00:43] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:00:43] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:00:46] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:00:46] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:00:51] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 71 of 121
[03:00:51] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:00:51] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:00:54] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:00:54] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:00:58] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 72 of 121
[03:00:58] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:00:58] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:01:01] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:01:01] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:01:01] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 16 of 23 =======
[03:01:05] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 73 of 121
[03:01:05] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:01:05] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:01:08] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:01:08] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:01:12] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 74 of 121
[03:01:12] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:01:12] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:01:15] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:01:15] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:01:20] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 75 of 121
[03:01:20] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:01:20] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:01:22] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:01:22] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:01:27] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 76 of 121
[03:01:27] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:01:27] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:01:28] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:01:28] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:01:33] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 77 of 121
[03:01:33] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:01:33] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:01:36] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:01:36] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:01:36] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 17 of 23 =======
[03:01:41] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 78 of 121
[03:01:41] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:01:41] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:01:43] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:01:43] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:01:46] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 79 of 121
[03:01:46] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:01:46] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:01:48] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:01:48] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:01:54] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 80 of 121
[03:01:54] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:01:54] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:01:56] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:01:56] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:02:00] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 81 of 121
[03:02:00] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:02:00] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:02:01] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:02:01] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:02:07] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 82 of 121
[03:02:07] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:02:07] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:02:09] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:02:09] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:02:13] [udemy-downloader] [_extract_m3u8:784] ERROR: Udemy Says : '503 Server Error: Service Unavailable for url: https://samsungu.udemy.com/assets/63163029/files/2025-02-24_09-42-53-dd3c016fd019abee638337220434bff3/2/hls/AVC_1920x1080_800k_AAC-HE_64k/aa002b9fc449335ba04374f7a55ef4543b54.m3u8?provider=cloudfront&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJwYXRoIjoiMjAyNS0wMi0yNF8wOS00Mi01My1kZDNjMDE2ZmQwMTlhYmVlNjM4MzM3MjIwNDM0YmZmMy8yLyIsImV4cCI6MTc2ODgyNTM3OX0.LAKx37WVXvvI7YEtPj6y6hl7PRA68NaemzYIAVgvHyw&v=1' while fetching hls streams..
[03:02:13] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 83 of 121
[03:02:13] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:02:13] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:02:15] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:02:15] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:02:19] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 84 of 121
[03:02:19] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:02:19] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:02:20] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:02:20] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:02:20] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 18 of 23 =======
[03:02:24] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 85 of 121
[03:02:24] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:02:24] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:02:26] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:02:26] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:02:29] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 86 of 121
[03:02:29] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:02:29] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:02:31] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:02:31] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:02:34] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 87 of 121
[03:02:34] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:02:34] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:02:36] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:02:36] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:02:40] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 88 of 121
[03:02:40] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:02:40] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:02:43] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
[03:02:43] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[03:02:46] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 89 of 121
[03:02:46] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[03:02:46] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[03:02:48] [udemy-downloader] [parse_new:1808] INFO: Processing 0 caption(s)...
