
============================================================
[2026-01-22T08:15:56.767713] Starting download for task 122
Command: /usr/bin/python3 main.py -c https://samsungu.udemy.com/course/microsoft-power-bi-up-running-with-power-bi-desktop/ -b BXkdOY7L4dK19hrNj1GnplHFHoMbkXpiLlSn9dcU -o Staging_Download/Task_122 -q 720 --download-captions --download-assets --download-quizzes --concurrent-downloads 10 --continue-lecture-numbers
============================================================

============================================================
[LOGGING MODULE] Starting download process
============================================================
[08:15:57] [udemy-downloader] [pre_run:394] INFO: Output directory set to /root/project/server/udemy_dl/Staging_Download/Task_122
[08:15:57] [udemy-downloader] [pre_run:404] WARNING: > Keyfile not found! You won't be able to decrypt any encrypted videos!
[08:15:58] [udemy-downloader] [visit:1203] INFO: Visit request successful
[08:15:58] [udemy-downloader] [main:2044] INFO: > Fetching course information, this may take a minute...
[08:15:59] [udemy-downloader] [_handle_pagination:914] INFO: > Downloading data page 2/2
[08:16:01] [udemy-downloader] [main:2047] INFO: > Course information retrieved!
[08:17:54] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:17:57] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:17:57] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '017 Types of Data Connectors_en.vtt'
[08:17:57] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:17:57] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:17:57] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:18:01] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 18 of 205
[08:18:01] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:18:01] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:18:03] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:18:03] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '018 The Power Query Editor_en.vtt'
[08:18:03] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:18:03] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:18:03] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:18:08] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 19 of 205
[08:18:08] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:18:08] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:18:11] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:18:11] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '019 Basic Table Transformations_en.vtt'
[08:18:11] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:18:11] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:18:11] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:18:14] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 20 of 205
[08:18:14] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:18:14] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:18:16] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:18:16] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '020 ASSIGNMENT Table Transformations_en.vtt'
[08:18:16] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:18:16] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:18:16] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:18:21] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 21 of 205
[08:18:21] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:18:21] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:18:23] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:18:23] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '021 SOLUTION Table Transformations_en.vtt'
[08:18:24] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:18:24] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:18:24] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:18:27] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 22 of 205
[08:18:27] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:18:27] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:18:29] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:18:29] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '022 PRO TIP Storage & Connection Modes_en.vtt'
[08:18:29] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:18:29] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:18:29] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:18:35] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 23 of 205
[08:18:35] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:18:35] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:18:38] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:18:38] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '023 Connecting to a Database_en.vtt'
[08:18:38] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:18:38] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:18:38] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:18:41] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 24 of 205
[08:18:41] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:18:41] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:18:44] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:18:44] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '024 Extracting Data from the Web_en.vtt'
[08:18:44] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:18:44] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:18:44] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:18:48] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 25 of 205
[08:18:48] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:18:48] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:18:51] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:18:51] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '025 Data QA & Profiling Tools_en.vtt'
[08:18:52] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:18:52] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:18:52] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:18:56] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 26 of 205
[08:18:56] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:18:56] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:18:58] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:18:58] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '026 Text Tools_en.vtt'
[08:18:59] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:18:59] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:18:59] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:19:04] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 27 of 205
[08:19:04] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:19:04] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:19:05] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:19:05] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '027 ASSIGNMENT Text-Specific Tools_en.vtt'
[08:19:05] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:19:05] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:19:05] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:19:09] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 28 of 205
[08:19:09] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:19:09] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:19:11] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:19:11] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '028 SOLUTION Text-Specific Tools_en.vtt'
[08:19:12] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:19:12] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:19:12] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:19:17] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 29 of 205
[08:19:17] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:19:17] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:19:19] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:19:19] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '029 Numerical Tools_en.vtt'
[08:19:20] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:19:20] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:19:20] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:19:24] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 30 of 205
[08:19:24] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:19:24] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:19:24] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:19:24] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '030 ASSIGNMENT Numerical Tools_en.vtt'
[08:19:25] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:19:25] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:19:25] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:19:28] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 31 of 205
[08:19:28] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:19:28] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:19:30] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:19:30] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '031 SOLUTION Numerical Tools_en.vtt'
[08:19:30] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:19:30] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:19:30] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:19:35] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 32 of 205
[08:19:35] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:19:35] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:19:37] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:19:37] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '032 Date & Time Tools_en.vtt'
[08:19:37] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:19:37] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:19:37] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:19:41] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 33 of 205
[08:19:41] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:19:41] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:19:44] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:19:44] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '033 Change Type with Locale_en.vtt'
[08:19:44] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:19:44] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:19:44] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:19:49] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 34 of 205
[08:19:49] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:19:49] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:19:51] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:19:51] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '034 PRO TIP Rolling Calendars_en.vtt'
[08:19:51] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:19:51] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:19:51] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:19:55] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 35 of 205
[08:19:55] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:19:55] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:19:56] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:19:56] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '035 ASSIGNMENT Calendar Tables_en.vtt'
[08:19:56] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:19:56] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:19:56] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:20:01] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 36 of 205
[08:20:01] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:20:01] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:20:02] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:20:02] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '036 SOLUTION Calendar Tables_en.vtt'
[08:20:02] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:20:02] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:20:02] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:20:06] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 37 of 205
[08:20:06] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:20:06] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:20:09] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:20:09] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '037 Index & Conditional Columns_en.vtt'
[08:20:14] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:20:14] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:20:14] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:20:18] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 38 of 205
[08:20:18] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:20:18] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:20:19] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:20:19] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '038 Calculated Column Best Practices_en.vtt'
[08:20:19] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:20:19] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:20:19] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:20:25] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 39 of 205
[08:20:25] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:20:25] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:20:27] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:20:27] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '039 Grouping & Aggregating_en.vtt'
[08:20:27] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:20:27] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:20:27] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:20:31] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 40 of 205
[08:20:31] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:20:31] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:20:33] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:20:33] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '040 Pivoting & Unpivoting_en.vtt'
[08:20:33] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:20:33] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:20:33] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:20:37] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 41 of 205
[08:20:37] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:20:37] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:20:39] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:20:39] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '041 Merging Queries_en.vtt'
[08:20:39] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:20:39] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:20:39] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:20:43] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 42 of 205
[08:20:43] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:20:43] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:20:45] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:20:45] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '042 Appending Queries_en.vtt'
[08:20:45] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:20:45] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:20:45] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:20:48] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 43 of 205
[08:20:48] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:20:48] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:20:50] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:20:50] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '043 PRO TIP Appending Files from a Folder_en.vtt'
[08:20:50] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:20:50] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:20:50] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:20:55] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 44 of 205
[08:20:55] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:20:55] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:20:57] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:20:57] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '044 Data Source Settings_en.vtt'
[08:20:58] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:20:58] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:20:58] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:21:02] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 45 of 205
[08:21:02] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:21:02] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:21:04] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:21:04] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '045 PRO TIP Data Source Parameters_en.vtt'
[08:21:05] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:21:05] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:21:05] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:21:09] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 46 of 205
[08:21:09] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:21:09] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:21:10] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:21:10] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '046 Refreshing Queries_en.vtt'
[08:21:11] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:21:11] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:21:11] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:21:15] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 47 of 205
[08:21:15] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:21:15] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:21:17] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:21:17] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '047 PRO TIP Importing Excel Models_en.vtt'
[08:21:18] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:21:18] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:21:18] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:21:21] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 48 of 205
[08:21:21] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:21:21] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:21:22] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:21:22] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '048 Power Query Best Practices_en.vtt'
[08:21:22] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:21:22] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:21:22] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:21:23] [udemy-downloader] [process_normal_quiz:1687] INFO:   > Processing quiz 2
[08:21:23] [udemy-downloader] [parse_new:1754] INFO: ======= Processing chapter 4 of 11 =======
[08:21:27] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 50 of 205
[08:21:27] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:21:27] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:21:29] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:21:29] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '050 Section Introduction_en.vtt'
[08:21:29] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:21:29] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:21:29] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:21:32] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 51 of 205
[08:21:32] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:21:32] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:21:34] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:21:34] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '051 Data Modeling 101_en.vtt'
[08:21:35] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:21:35] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:21:35] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:21:38] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 52 of 205
[08:21:38] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:21:38] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:21:40] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:21:40] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '052 Database Normalization_en.vtt'
[08:21:40] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:21:40] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:21:40] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
[08:21:44] [udemy-downloader] [parse_new:1782] INFO:   > Processing lecture 53 of 205
[08:21:44] [udemy-downloader] [process_lecture:1598] INFO:       > Lecture doesn't have DRM, attempting to download...
[08:21:44] [udemy-downloader] [process_lecture:1603] INFO:       ====== Selected quality: video 720
[08:21:45] [udemy-downloader] [parse_new:1808] INFO: Processing 29 caption(s)...
[08:21:45] [udemy-downloader] [process_caption:1546] INFO:     >  Downloading caption: '053 Fact & Dimension Tables_en.vtt'
[08:21:46] [udemy-downloader] [process_caption:1559] INFO:     > Converting caption to SRT format...
[08:21:46] [udemy-downloader] [process_caption:1561] INFO:     > Caption conversion complete.
[08:21:46] [udemy-downloader] [parse_new:1822] INFO:     > Processing 0 asset(s) for lecture...
